[2014/07/07 18:58:29] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 2810, 2862)
[2014/07/07 22:37:47] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 17703, 17755)
[2014/07/07 22:38:47] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 13834, 13886). Elapsed time: 01:07:31
[2014/07/07 22:39:48] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 17756, 17808)
[2014/07/07 22:40:16] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 17809, 17861)
[2014/07/07 22:41:13] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 14311, 14363). Elapsed time: 00:59:26
[2014/07/07 22:41:18] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 14099, 14151). Elapsed time: 01:03:47
[2014/07/07 22:42:01] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 17862, 17914)
[2014/07/07 22:42:46] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 17915, 17967)
[2014/07/07 22:43:24] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 14470, 14522). Elapsed time: 00:59:08
[2014/07/07 22:47:18] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 14841, 14893). Elapsed time: 00:52:47
[2014/07/07 22:47:46] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 17968, 18020)
[2014/07/07 22:47:59] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 14576, 14628). Elapsed time: 01:03:13
[2014/07/07 22:48:46] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 18021, 18073)
[2014/07/07 22:48:47] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 18074, 18126)
[2014/07/07 22:49:52] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 14364, 14416). Elapsed time: 01:06:35
[2014/07/07 22:50:02] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 18127, 18179)
[2014/07/07 22:50:29] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 15000, 15052). Elapsed time: 00:55:28
[2014/07/07 22:50:47] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 14682, 14734). Elapsed time: 01:05:31
[2014/07/07 22:52:29] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 15689, 15741). Elapsed time: 00:45:57
[2014/07/07 22:52:51] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 15265, 15317). Elapsed time: 00:51:34
[2014/07/07 22:53:07] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 14947, 14999). Elapsed time: 00:58:05
[2014/07/07 22:53:10] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 14788, 14840). Elapsed time: 01:00:23
[2014/07/07 22:53:20] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 14523, 14575). Elapsed time: 01:09:04
[2014/07/07 22:53:46] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 18180, 18232)
[2014/07/07 22:54:07] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 15530, 15582). Elapsed time: 00:48:49
[2014/07/07 22:54:31] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 18339, 18391)
[2014/07/07 22:54:32] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 18286, 18338)
[2014/07/07 22:55:25] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 15106, 15158). Elapsed time: 00:58:22
[2014/07/07 22:56:02] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 18392, 18444)
[2014/07/07 22:57:04] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 14152, 14204). Elapsed time: 01:18:18
[2014/07/07 22:57:19] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 14735, 14787). Elapsed time: 01:07:48
[2014/07/07 22:57:29] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 14417, 14469). Elapsed time: 01:13:43
[2014/07/07 22:57:31] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 14629, 14681). Elapsed time: 01:12:43
[2014/07/07 22:57:49] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 15477, 15529). Elapsed time: 00:54:18
[2014/07/07 22:58:29] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 16007, 16059). Elapsed time: 00:50:29
[2014/07/07 22:58:58] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 16060, 16112). Elapsed time: 00:50:11
[2014/07/07 22:59:02] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 15053, 15105). Elapsed time: 01:03:45
[2014/07/07 22:59:11] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 14894, 14946). Elapsed time: 01:04:24
[2014/07/07 22:59:16] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 18445, 18497)
[2014/07/07 22:59:31] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 18498, 18550)
[2014/07/07 23:00:01] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 18604, 18656)
[2014/07/07 23:00:01] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 18551, 18603)
[2014/07/07 23:00:26] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 15212, 15264). Elapsed time: 00:59:09
[2014/07/07 23:00:31] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 18657, 18709)
[2014/07/07 23:00:54] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 15371, 15423). Elapsed time: 00:57:37
[2014/07/07 23:01:16] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 18710, 18762)
[2014/07/07 23:01:17] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 18763, 18815)
[2014/07/07 23:01:32] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 18816, 18868)
[2014/07/07 23:02:00] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 18869, 18921)
[2014/07/07 23:02:01] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 18922, 18974)
[2014/07/07 23:02:32] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 18975, 19027)
[2014/07/07 23:02:35] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 15424, 15476). Elapsed time: 00:59:18
[2014/07/07 23:02:46] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 19028, 19080)
[2014/07/07 23:02:55] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 15954, 16006). Elapsed time: 00:55:08
[2014/07/07 23:03:09] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 15583, 15635). Elapsed time: 00:57:38
[2014/07/07 23:03:10] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 15742, 15794). Elapsed time: 00:56:23
[2014/07/07 23:03:59] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 15318, 15370). Elapsed time: 01:01:12
[2014/07/07 23:04:10] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 15901, 15953). Elapsed time: 00:56:38
[2014/07/07 23:04:31] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 19134, 19186)
[2014/07/07 23:04:33] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 19081, 19133)
[2014/07/07 23:04:46] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 19187, 19239)
[2014/07/07 23:05:16] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 19240, 19292)
[2014/07/07 23:05:17] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 19293, 19345)
[2014/07/07 23:05:54] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 15159, 15211). Elapsed time: 01:04:37
[2014/07/07 23:06:02] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 19505, 19557)
[2014/07/07 23:06:02] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 19346, 19398)
[2014/07/07 23:06:02] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 19452, 19504)
[2014/07/07 23:06:31] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 19558, 19610)
[2014/07/07 23:07:32] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 19611, 19663)
[2014/07/07 23:07:52] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 15848, 15900). Elapsed time: 01:00:20
[2014/07/07 23:08:08] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 15795, 15847). Elapsed time: 01:00:52
[2014/07/07 23:08:15] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 19664, 19716)
[2014/07/07 23:08:18] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 19717, 19769)
[2014/07/07 23:09:12] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 16219, 16271). Elapsed time: 00:56:26
[2014/07/07 23:13:01] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 16113, 16165). Elapsed time: 01:03:00
[2014/07/07 23:15:41] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 16590, 16642). Elapsed time: 00:55:10
[2014/07/07 23:16:46] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 19770, 19822)
[2014/07/07 23:17:25] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 16484, 16536). Elapsed time: 01:00:54
[2014/07/07 23:17:32] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 17067, 17119). Elapsed time: 00:47:01
[2014/07/07 23:18:42] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 16855, 16907). Elapsed time: 00:51:42
[2014/07/07 23:20:32] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 19823, 19875)
[2014/07/07 23:21:03] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 16325, 16377). Elapsed time: 01:05:01
[2014/07/07 23:21:16] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 19876, 19928)
[2014/07/07 23:21:20] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 16537, 16589). Elapsed time: 01:04:03
[2014/07/07 23:23:02] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 19929, 19981)
[2014/07/07 23:23:15] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 16908, 16960). Elapsed time: 00:56:14
[2014/07/07 23:23:18] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 19982, 20034)
[2014/07/07 23:24:32] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 20035, 20087)
[2014/07/07 23:26:06] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 17173, 17225). Elapsed time: 00:55:19
[2014/07/07 23:26:30] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 16272, 16324). Elapsed time: 01:10:58
[2014/07/07 23:27:31] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 20088, 20140)
[2014/07/07 23:27:31] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 20141, 20193)
[2014/07/07 23:29:15] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 16802, 16854). Elapsed time: 01:03:57
[2014/07/07 23:29:22] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 17332, 17384). Elapsed time: 00:57:50
[2014/07/07 23:29:26] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 16431, 16483). Elapsed time: 01:12:55
[2014/07/07 23:29:31] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 17597, 17649). Elapsed time: 00:52:44
[2014/07/07 23:29:48] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 17544, 17596). Elapsed time: 00:55:46
[2014/07/07 23:30:09] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 16749, 16801). Elapsed time: 01:05:22
[2014/07/07 23:30:31] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 17491, 17543). Elapsed time: 00:56:44
[2014/07/07 23:30:43] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 15636, 15688). Elapsed time: 01:24:40
[2014/07/07 23:30:46] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 20194, 20246)
[2014/07/07 23:30:53] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 16961, 17013). Elapsed time: 01:03:36
[2014/07/07 23:31:34] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 16166, 16218). Elapsed time: 01:20:32
[2014/07/07 23:31:47] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 20247, 20299)
[2014/07/07 23:32:27] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 17385, 17437). Elapsed time: 01:00:39
[2014/07/07 23:33:02] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 20353, 20405)
[2014/07/07 23:33:02] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 20300, 20352)
[2014/07/07 23:33:17] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 20406, 20458)
[2014/07/07 23:33:18] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 17279, 17331). Elapsed time: 01:02:16
[2014/07/07 23:33:31] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 20459, 20511)
[2014/07/07 23:33:38] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 16696, 16748). Elapsed time: 01:09:35
[2014/07/07 23:33:41] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 16643, 16695). Elapsed time: 01:12:08
[2014/07/07 23:34:18] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 20512, 20564)
[2014/07/07 23:35:00] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 17120, 17172). Elapsed time: 01:04:29
[2014/07/07 23:35:16] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 20565, 20617)
[2014/07/07 23:35:33] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 20618, 20670)
[2014/07/07 23:36:01] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 20724, 20776)
[2014/07/07 23:36:30] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 17650, 17702). Elapsed time: 00:58:57
[2014/07/07 23:36:46] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 20777, 20829)
[2014/07/07 23:37:01] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 20830, 20882)
[2014/07/07 23:37:14] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 17014, 17066). Elapsed time: 01:06:42
[2014/07/07 23:37:14] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 16378, 16430). Elapsed time: 01:20:58
[2014/07/07 23:37:18] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 20883, 20935)
[2014/07/07 23:37:18] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 17703, 17755). Elapsed time: 00:59:31
[2014/07/07 23:37:31] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 20936, 20988)
[2014/07/07 23:37:46] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 21095, 21147)
[2014/07/07 23:37:47] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 20989, 21041)
[2014/07/07 23:37:47] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 21042, 21094)
[2014/07/07 23:38:10] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 17226, 17278). Elapsed time: 01:07:23
[2014/07/07 23:38:17] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 21148, 21200)
[2014/07/07 23:39:18] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 21201, 21253)
[2014/07/07 23:39:33] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 21254, 21306)
[2014/07/07 23:39:33] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 21307, 21359)
[2014/07/07 23:40:32] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 21360, 21412)
. Elapsed time: 00:50:30
[2014/07/07 23:41:47] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 17809, 17861). Elapsed time: 01:01:30
[2014/07/07 23:42:17] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 21466, 21518)
[2014/07/07 23:42:17] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 21413, 21465)
[2014/07/07 23:43:17] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 21519, 21571)
[2014/07/07 23:44:02] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 21572, 21624)
[2014/07/07 23:44:02] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 21625, 21677)
[2014/07/07 23:44:08] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 18021, 18073). Elapsed time: 00:55:21
[2014/07/07 23:44:32] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 21678, 21730)
[2014/07/07 23:46:02] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 17438, 17490). Elapsed time: 01:12:30
[2014/07/07 23:46:35] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 17862, 17914). Elapsed time: 01:04:33
[2014/07/07 23:48:47] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 17756, 17808). Elapsed time: 01:08:59
[2014/07/07 23:49:17] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 18710, 18762). Elapsed time: 00:48:01
[2014/07/07 23:50:18] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 19240, 19292). Elapsed time: 00:45:01
[2014/07/07 23:50:28] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 17915, 17967). Elapsed time: 01:07:41
[2014/07/07 23:50:55] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 18498, 18550). Elapsed time: 00:51:23
[2014/07/07 23:51:01] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 21731, 21783)
[2014/07/07 23:52:02] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 21784, 21836)
[2014/07/07 23:52:02] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 21837, 21889)
[2014/07/07 23:52:18] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 21890, 21942)
[2014/07/07 23:52:48] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 21943, 21995)
[2014/07/07 23:53:32] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 21996, 22048)
